wav,spk_id,prediction,reference
TORGO/FC02/Session3/wav_arrayMic/0801.wav,FC02,she was really shook up,she was really shook up
TORGO/FC02/Session3/wav_arrayMic/0343.wav,FC02,there was only one decision to be made,there was only one decision to be made
TORGO/FC02/Session3/wav_arrayMic/0935.wav,FC02,right,rut
TORGO/FC02/Session3/wav_arrayMic/0570.wav,FC02,the singer's finger had a splinter,the singer's finger had a splinter
TORGO/FC02/Session3/wav_arrayMic/0847.wav,FC02,i soon found myself muttering to the walls,i soon found myself muttering to the walls
TORGO/FC02/Session3/wav_arrayMic/0223.wav,FC02,sell,sell
TORGO/FC02/Session3/wav_arrayMic/0384.wav,FC02,threat,threat
TORGO/FC02/Session3/wav_arrayMic/0808.wav,FC02,for,fall
TORGO/FC02/Session3/wav_arrayMic/0209.wav,FC02,sing,sing
TORGO/FC02/Session3/wav_arrayMic/0220.wav,FC02,ham,him
TORGO/FC02/Session3/wav_arrayMic/0753.wav,FC02,he noted the fact carefully,he noted the fact carefully
TORGO/FC02/Session3/wav_arrayMic/0929.wav,FC02,the misprint provoked an immediate disclaimer,the misprint provoked an immediate disclaimer
TORGO/FC02/Session3/wav_arrayMic/0119.wav,FC02,top,top
TORGO/FC02/Session3/wav_arrayMic/0824.wav,FC02,naval,naval
TORGO/FC02/Session3/wav_arrayMic/0703.wav,FC02,i,eyes
TORGO/FC02/Session3/wav_arrayMic/0128.wav,FC02,thought,thought
TORGO/FC02/Session3/wav_arrayMic/0855.wav,FC02,young and old also got together,young and old also got together
TORGO/FC02/Session3/wav_arrayMic/0255.wav,FC02,fear,cheer
TORGO/FC02/Session3/wav_arrayMic/0212.wav,FC02,rock,rock
TORGO/FC02/Session3/wav_arrayMic/0420.wav,FC02,elderly people are often excluded,elderly people are often excluded
TORGO/FC02/Session3/wav_arrayMic/0776.wav,FC02,we must be ready for any needed sacrifice,we must be ready for any needed sacrifice
TORGO/FC02/Session3/wav_arrayMic/0931.wav,FC02,lim,limb
TORGO/FC02/Session3/wav_arrayMic/0787.wav,FC02,it looked like an accordion,it looked like an accordion
TORGO/FC02/Session3/wav_arrayMic/0279.wav,FC02,cakes,cakes
TORGO/FC02/Session3/wav_arrayMic/0533.wav,FC02,eight,ache
TORGO/FC02/Session3/wav_arrayMic/0110.wav,FC02,alfalfa is healthy for you,alfalfa is healthy for you
TORGO/FC02/Session3/wav_arrayMic/0979.wav,FC02,group,grope
TORGO/FC02/Session3/wav_arrayMic/0436.wav,FC02,at,it
TORGO/FC02/Session3/wav_arrayMic/0621.wav,FC02,the plot is laced with mysterious incidents,the plot is laced with mysterious incidents
TORGO/FC02/Session3/wav_arrayMic/0410.wav,FC02,ash,ash
TORGO/FC02/Session3/wav_arrayMic/0037.wav,FC02,seed,seed
TORGO/FC02/Session3/wav_arrayMic/0449.wav,FC02,speed,beat
TORGO/FC02/Session3/wav_arrayMic/0096.wav,FC02,quebec,quebec
TORGO/FC02/Session3/wav_arrayMic/0218.wav,FC02,we have an excellent team,we have an excellent team
TORGO/FC02/Session3/wav_arrayMic/0926.wav,FC02,rust,rust
TORGO/FC02/Session3/wav_arrayMic/0786.wav,FC02,b,beat
TORGO/FC02/Session3/wav_arrayMic/0831.wav,FC02,peach,peach
TORGO/FC02/Session3/wav_arrayMic/0906.wav,FC02,broom,boone
TORGO/FC02/Session3/wav_arrayMic/0777.wav,FC02,able,able
TORGO/FC02/Session3/wav_arrayMic/0178.wav,FC02,ham,ham
TORGO/FC02/Session3/wav_arrayMic/0845.wav,FC02,file,file
TORGO/FC02/Session3/wav_arrayMic/0339.wav,FC02,bread,bread
TORGO/FC02/Session3/wav_arrayMic/0595.wav,FC02,mile,mile
TORGO/FC02/Session3/wav_arrayMic/0373.wav,FC02,four,four
TORGO/FC02/Session3/wav_arrayMic/0997.wav,FC02,repress,repress
TORGO/FC02/Session3/wav_arrayMic/0439.wav,FC02,i don't think it's a good idea,i don't think it's a good idea
TORGO/FC02/Session3/wav_arrayMic/0325.wav,FC02,suddenly my reflexes are gone,suddenly my reflexes are gone
TORGO/FC02/Session3/wav_arrayMic/0139.wav,FC02,zulu,zulu
TORGO/FC02/Session3/wav_arrayMic/0791.wav,FC02,wow,wall
TORGO/FC02/Session3/wav_arrayMic/0187.wav,FC02,red,red
TORGO/FC02/Session3/wav_arrayMic/0698.wav,FC02,spring street is straight ahead,spring street is straight ahead
TORGO/FC02/Session3/wav_arrayMic/0367.wav,FC02,mel,mill
TORGO/FC02/Session3/wav_arrayMic/0731.wav,FC02,last year's gas shortage caused steep price increases,last year's gas shortage caused steep price increases
TORGO/FC02/Session3/wav_arrayMic/0262.wav,FC02,fan,fed
TORGO/FC02/Session3/wav_arrayMic/0221.wav,FC02,romeo,romeo
TORGO/FC02/Session3/wav_arrayMic/0547.wav,FC02,rap,rip
TORGO/FC02/Session3/wav_arrayMic/0991.wav,FC02,reserve,reserve
TORGO/FC02/Session3/wav_arrayMic/0872.wav,FC02,it's impossible to deal with bureaucracy,it's impossible to deal with bureaucracy
TORGO/FC02/Session3/wav_arrayMic/0094.wav,FC02,leak,leak
TORGO/FC02/Session3/wav_arrayMic/0141.wav,FC02,it's fun to roast marshmallows on a gas burner,it's fun to roast marshmallows on a gas burner
TORGO/FC02/Session3/wav_arrayMic/0144.wav,FC02,white capped waves covered the entire bay,whitecapped waves covered the entire bay
TORGO/FC02/Session3/wav_arrayMic/0634.wav,FC02,lax,lax
TORGO/FC02/Session3/wav_arrayMic/0840.wav,FC02,that's the name of the game,that's the name of the game
TORGO/FC02/Session3/wav_arrayMic/0344.wav,FC02,red,red
TORGO/FC02/Session3/wav_arrayMic/0915.wav,FC02,grain,grain
TORGO/FC02/Session3/wav_arrayMic/0724.wav,FC02,regular attendance is seldom required,regular attendance is seldom required
TORGO/FC02/Session3/wav_arrayMic/0265.wav,FC02,back,back
TORGO/FC02/Session3/wav_arrayMic/0576.wav,FC02,high,heat
TORGO/FC02/Session3/wav_arrayMic/0300.wav,FC02,red,rid
TORGO/FC02/Session3/wav_arrayMic/0964.wav,FC02,converge,converge
TORGO/FC02/Session3/wav_arrayMic/0081.wav,FC02,eight,eight
TORGO/FC02/Session3/wav_arrayMic/0337.wav,FC02,beat,beat
TORGO/FC02/Session3/wav_arrayMic/0893.wav,FC02,teach,teach
TORGO/FC02/Session3/wav_arrayMic/0447.wav,FC02,six,sticks
TORGO/FC02/Session3/wav_arrayMic/0321.wav,FC02,see,see
TORGO/FC02/Session3/wav_arrayMic/0428.wav,FC02,peak,pete
TORGO/FC02/Session3/wav_arrayMic/0435.wav,FC02,i loved every minute of it,i loved every minute of it
TORGO/FC02/Session3/wav_arrayMic/0239.wav,FC02,you can ride stagecoach,you can ride stagecoach
TORGO/FC02/Session3/wav_arrayMic/0232.wav,FC02,not,knot
TORGO/FC02/Session3/wav_arrayMic/0789.wav,FC02,paid,paid
TORGO/FC02/Session3/wav_arrayMic/0353.wav,FC02,meat,meats
TORGO/FC02/Session3/wav_arrayMic/0071.wav,FC02,dark,dark
TORGO/FC02/Session3/wav_arrayMic/0930.wav,FC02,contract,contract
TORGO/FC02/Session3/wav_arrayMic/0275.wav,FC02,coconut cream pie makes a nice dessert,coconut cream pie makes a nice dessert
TORGO/FC02/Session3/wav_arrayMic/0882.wav,FC02,bagpipes and bongos are musical instruments,bagpipes and bongos are musical instruments
TORGO/FC02/Session3/wav_arrayMic/0363.wav,FC02,yes,gas
TORGO/FC02/Session3/wav_arrayMic/0754.wav,FC02,wow,blow
TORGO/FC02/Session3/wav_arrayMic/0106.wav,FC02,kilo,kilo
TORGO/FC02/Session3/wav_arrayMic/0752.wav,FC02,eat your raisins outdoors on the porch steps,eat your raisins outdoors on the porch steps
TORGO/FC02/Session3/wav_arrayMic/0227.wav,FC02,nod,nod
TORGO/FC02/Session3/wav_arrayMic/0653.wav,FC02,web,whip
TORGO/FC02/Session3/wav_arrayMic/0859.wav,FC02,pale,pale
TORGO/FC02/Session3/wav_arrayMic/0636.wav,FC02,munch,munch
TORGO/FC02/Session3/wav_arrayMic/0475.wav,FC02,reeve,reef
TORGO/FC02/Session3/wav_arrayMic/0809.wav,FC02,mm,mall
TORGO/FC02/Session3/wav_arrayMic/0050.wav,FC02,lack,lick
TORGO/FC02/Session3/wav_arrayMic/0763.wav,FC02,porcupines resemble sea urchins,porcupines resemble sea urchins
TORGO/FC02/Session3/wav_arrayMic/0641.wav,FC02,is,is
TORGO/FC02/Session3/wav_arrayMic/0434.wav,FC02,she,she
TORGO/FC02/Session3/wav_arrayMic/0526.wav,FC02,see,seat
TORGO/FC02/Session3/wav_arrayMic/0450.wav,FC02,and the dexterous pickpockets accomplished more,ambidextrous pickpockets accomplish more
TORGO/FC02/Session3/wav_arrayMic/0961.wav,FC02,porch,porch
TORGO/FC02/Session3/wav_arrayMic/0501.wav,FC02,leap,leap
TORGO/FC02/Session3/wav_arrayMic/0038.wav,FC02,golf,golf
TORGO/FC02/Session3/wav_arrayMic/0932.wav,FC02,store,store
TORGO/FC02/Session3/wav_arrayMic/0694.wav,FC02,pa,pat
TORGO/FC02/Session3/wav_arrayMic/0419.wav,FC02,code,code
TORGO/FC02/Session3/wav_arrayMic/0299.wav,FC02,okay,he
TORGO/FC02/Session3/wav_arrayMic/0530.wav,FC02,the lack of heat compounded the tenants grievances,the lack of heat compounded the tenant's grievances
TORGO/FC02/Session3/wav_arrayMic/0938.wav,FC02,intact,intact
TORGO/FC02/Session3/wav_arrayMic/0839.wav,FC02,tap,tap
TORGO/FC02/Session3/wav_arrayMic/0143.wav,FC02,the wait for work can be very long,the wait for work can be very long
TORGO/FC02/Session3/wav_arrayMic/0710.wav,FC02,whack,wack
TORGO/FC02/Session3/wav_arrayMic/0631.wav,FC02,reap,reap
TORGO/FC02/Session3/wav_arrayMic/0175.wav,FC02,that,sip
TORGO/FC02/Session3/wav_arrayMic/0032.wav,FC02,a roll of wire lay near the wall,a roll of wire lay near the wall
TORGO/FC02/Session3/wav_arrayMic/0734.wav,FC02,the new highway is straight and empty,the new highway is straight and empty
TORGO/FC02/Session3/wav_arrayMic/0216.wav,FC02,best,best
TORGO/FC02/Session3/wav_arrayMic/0161.wav,FC02,ten girls,tango
TORGO/FC02/Session3/wav_arrayMic/0352.wav,FC02,torque,tort
TORGO/FC02/Session3/wav_arrayMic/0604.wav,FC02,it is,ease
TORGO/FC02/Session3/wav_arrayMic/0818.wav,FC02,but,bat
TORGO/FC02/Session3/wav_arrayMic/0113.wav,FC02,oscar,oscar
TORGO/FC02/Session3/wav_arrayMic/0035.wav,FC02,barn,barn
TORGO/FC02/Session3/wav_arrayMic/0695.wav,FC02,upgrade your status to reflect your wealth,upgrade your status to reflect your wealth
TORGO/FC02/Session3/wav_arrayMic/0177.wav,FC02,which,witch
TORGO/FC02/Session3/wav_arrayMic/0683.wav,FC02,a few may be hard to find,a few may be hard to find
TORGO/FC02/Session3/wav_arrayMic/0531.wav,FC02,bunch,bunch
TORGO/FC02/Session3/wav_arrayMic/0590.wav,FC02,academic aptitude guarantees your diploma,academic aptitude guarantees your diploma
TORGO/FC02/Session3/wav_arrayMic/0372.wav,FC02,down,dill
TORGO/FC02/Session3/wav_arrayMic/0315.wav,FC02,rake,rake
TORGO/FC02/Session3/wav_arrayMic/0341.wav,FC02,that's what life is really all about,that's what life is really all about
TORGO/FC02/Session3/wav_arrayMic/0469.wav,FC02,his son died that night,the sun died at night
TORGO/FC02/Session3/wav_arrayMic/0663.wav,FC02,bo,bow 
TORGO/FC02/Session3/wav_arrayMic/0091.wav,FC02,that,vat
TORGO/FC02/Session3/wav_arrayMic/0539.wav,FC02,rake,rake
TORGO/FC02/Session3/wav_arrayMic/0054.wav,FC02,layer,lair
TORGO/FC02/Session3/wav_arrayMic/0883.wav,FC02,that's what i thought it was at first,that's what i thought it was at first
TORGO/FC02/Session3/wav_arrayMic/0127.wav,FC02,i have had my bell ring,i have had my bell rung
TORGO/FC02/Session3/wav_arrayMic/0797.wav,FC02,tall,tall
TORGO/FC02/Session3/wav_arrayMic/0627.wav,FC02,eight,ate
TORGO/FC02/Session3/wav_arrayMic/0700.wav,FC02,we're all disappointed with our start,we're all disappointed with our start
TORGO/FC02/Session3/wav_arrayMic/0849.wav,FC02,paid,paste
TORGO/FC02/Session3/wav_arrayMic/0585.wav,FC02,xat,fat
TORGO/FC02/Session3/wav_arrayMic/0340.wav,FC02,i've kept it with me ever since,i've kept it with me ever since
TORGO/FC02/Session3/wav_arrayMic/0667.wav,FC02,harm,harm
TORGO/FC02/Session3/wav_arrayMic/0271.wav,FC02,send,sin
TORGO/FC02/Session3/wav_arrayMic/0679.wav,FC02,pant,pant
TORGO/FC02/Session3/wav_arrayMic/0137.wav,FC02,the owners regularly look for plumbing leaks,the owners regularly look for plumbing leaks
TORGO/FC02/Session3/wav_arrayMic/0987.wav,FC02,they could walk ride on a bus or be driven,they could walk ride on a bus or be driven
TORGO/FC02/Session3/wav_arrayMic/0647.wav,FC02,tile,tile
TORGO/FC02/Session3/wav_arrayMic/0956.wav,FC02,both,both
TORGO/FC02/Session3/wav_arrayMic/0671.wav,FC02,there is such a programme,there is such a program
TORGO/FC02/Session3/wav_arrayMic/0573.wav,FC02,now i'm living exactly as i choose,now i'm living exactly as i choose
TORGO/FC02/Session3/wav_arrayMic/0082.wav,FC02,dark,dart
TORGO/FC02/Session3/wav_arrayMic/0586.wav,FC02,i wanted to be an actress,i wanted to be an actress
TORGO/FC02/Session3/wav_arrayMic/0876.wav,FC02,will you please describe the idiotic predicament,will you please describe the idiotic predicament
TORGO/FC02/Session3/wav_arrayMic/0274.wav,FC02,he played basketball there while working toward a law degree,he played basketball there while working toward a law degree
TORGO/FC02/Session3/wav_arrayMic/0416.wav,FC02,the golfing fathers ruled in his favor,the golfing fathers ruled in his favor
TORGO/FC02/Session3/wav_arrayMic/0405.wav,FC02,nine,nine
TORGO/FC02/Session3/wav_arrayMic/0464.wav,FC02,mark,mock
TORGO/FC02/Session3/wav_arrayMic/0497.wav,FC02,tender,tender
TORGO/FC02/Session3/wav_arrayMic/0591.wav,FC02,charm,charm
TORGO/FC02/Session3/wav_arrayMic/0412.wav,FC02,shear,sheer
TORGO/FC02/Session3/wav_arrayMic/0579.wav,FC02,bunch,bunch
TORGO/FC02/Session3/wav_arrayMic/0425.wav,FC02,four,four
TORGO/FC02/Session3/wav_arrayMic/0583.wav,FC02,but,fat
TORGO/FC02/Session3/wav_arrayMic/0154.wav,FC02,you want him to do well,you want him to do well
TORGO/FC02/Session3/wav_arrayMic/0745.wav,FC02,leak,leak
TORGO/FC02/Session3/wav_arrayMic/0052.wav,FC02,she wore warm fleecy woollen overalls,she wore warm fleecy woolen overalls
TORGO/FC02/Session3/wav_arrayMic/0856.wav,FC02,ball,bull
TORGO/FC02/Session3/wav_arrayMic/0466.wav,FC02,nice,nice
TORGO/FC02/Session3/wav_arrayMic/0853.wav,FC02,gable,gable
TORGO/FC02/Session3/wav_arrayMic/0474.wav,FC02,food,food
TORGO/FC02/Session3/wav_arrayMic/0446.wav,FC02,zero,zero
TORGO/FC02/Session3/wav_arrayMic/0104.wav,FC02,bye,sigh
TORGO/FC02/Session3/wav_arrayMic/0673.wav,FC02,did you eat yet,did you eat yet
TORGO/FC02/Session3/wav_arrayMic/0215.wav,FC02,shoot,shoot
TORGO/FC02/Session3/wav_arrayMic/0939.wav,FC02,we had a picnic on the beach,we had a picnic on the beach
TORGO/FC02/Session3/wav_arrayMic/0097.wav,FC02,and,and
TORGO/FC02/Session3/wav_arrayMic/0960.wav,FC02,flying standby can be practical if you want to save money,flying standby can be practical if you want to save money
TORGO/FC02/Session3/wav_arrayMic/0594.wav,FC02,be prepared for odd behavior from friends,be prepared for odd behavior from friends
TORGO/FC02/Session3/wav_arrayMic/0043.wav,FC02,pet,pit
TORGO/FC02/Session3/wav_arrayMic/0879.wav,FC02,later,ladle
TORGO/FC02/Session3/wav_arrayMic/0057.wav,FC02,have,hat
TORGO/FC02/Session3/wav_arrayMic/0302.wav,FC02,sure,shot
TORGO/FC02/Session3/wav_arrayMic/0231.wav,FC02,each one volunteered to jump first,each one volunteered to jump first
TORGO/FC02/Session3/wav_arrayMic/0361.wav,FC02,a quick touchdown resulted,a quick touchdown resulted
TORGO/FC02/Session3/wav_arrayMic/0429.wav,FC02,addition and subtraction are learned skills,addition and subtraction are learned skills
TORGO/FC02/Session3/wav_arrayMic/0793.wav,FC02,oh,all
TORGO/FC02/Session3/wav_arrayMic/0016.wav,FC02,red,rich
TORGO/FC02/Session3/wav_arrayMic/0194.wav,FC02,being able to dance can help too,being able to dance can help too
TORGO/FC02/Session3/wav_arrayMic/0814.wav,FC02,panel,panel
TORGO/FC02/Session3/wav_arrayMic/0044.wav,FC02,yeah,yes
TORGO/FC02/Session3/wav_arrayMic/0626.wav,FC02,hash,hash
TORGO/FC02/Session3/wav_arrayMic/0549.wav,FC02,peace,peas
TORGO/FC02/Session3/wav_arrayMic/0503.wav,FC02,catastrophic economic cutbacks neglect the poor,catastrophic economic cutbacks neglect the poor
TORGO/FC02/Session3/wav_arrayMic/0123.wav,FC02,nothing has been done yet to take advantage of the enabling legislation,nothing has been done yet to take advantage of the enabling legislation
TORGO/FC02/Session3/wav_arrayMic/0197.wav,FC02,yes,yes
TORGO/FC02/Session3/wav_arrayMic/0395.wav,FC02,night,night
TORGO/FC02/Session3/wav_arrayMic/0652.wav,FC02,cold,cold
TORGO/FC02/Session3/wav_arrayMic/0994.wav,FC02,list,list
TORGO/FC02/Session3/wav_arrayMic/0758.wav,FC02,pad,pad
TORGO/FC02/Session3/wav_arrayMic/0873.wav,FC02,pace,pace
TORGO/FC02/Session3/wav_arrayMic/0376.wav,FC02,three,three
TORGO/FC02/Session3/wav_arrayMic/0021.wav,FC02,cal,tell
TORGO/FC02/Session3/wav_arrayMic/0535.wav,FC02,leaked,leaks
TORGO/FC02/Session3/wav_arrayMic/0567.wav,FC02,eggs,aches
TORGO/FC02/Session3/wav_arrayMic/0903.wav,FC02,for,full
TORGO/FC02/Session3/wav_arrayMic/0905.wav,FC02,call,pull
TORGO/FC02/Session3/wav_arrayMic/0309.wav,FC02,sketch,sketch
TORGO/FC02/Session3/wav_arrayMic/0228.wav,FC02,this is a good place though small,this is a good place though small
TORGO/FC02/Session3/wav_arrayMic/0387.wav,FC02,let,lip
TORGO/FC02/Session3/wav_arrayMic/0125.wav,FC02,sell,sell
TORGO/FC02/Session3/wav_arrayMic/0019.wav,FC02,hotel,hotel
TORGO/FC02/Session3/wav_arrayMic/0393.wav,FC02,band,bend
TORGO/FC02/Session3/wav_arrayMic/0730.wav,FC02,hail,hail
TORGO/FC02/Session3/wav_arrayMic/0359.wav,FC02,etiquette mandates compliance with existing regulations,etiquette mandates compliance with existing regulations
TORGO/FC02/Session3/wav_arrayMic/0656.wav,FC02,hash,hash
TORGO/FC02/Session3/wav_arrayMic/0999.wav,FC02,the strikes spread through much of the state,the strike spread through much of the state
TORGO/FC02/Session3/wav_arrayMic/0823.wav,FC02,space,space
TORGO/FC02/Session3/wav_arrayMic/0771.wav,FC02,hail,hail
TORGO/FC02/Session3/wav_arrayMic/0534.wav,FC02,yes,ease
TORGO/FC02/Session3/wav_arrayMic/0222.wav,FC02,travel is about the only leisure we have,travel is about the only leisure we have
TORGO/FC02/Session3/wav_arrayMic/0068.wav,FC02,heading,pitting
TORGO/FC02/Session3/wav_arrayMic/0099.wav,FC02,november,november
TORGO/FC02/Session3/wav_arrayMic/0520.wav,FC02,pat,pet
TORGO/FC02/Session3/wav_arrayMic/0129.wav,FC02,loyal,loyal
TORGO/FC02/Session3/wav_arrayMic/0414.wav,FC02,hush,hash
TORGO/FC02/Session3/wav_arrayMic/0296.wav,FC02,all,old
TORGO/FC02/Session3/wav_arrayMic/0491.wav,FC02,row,row
TORGO/FC02/Session3/wav_arrayMic/0308.wav,FC02,in fact our whole defensive unit did a good job,in fact our whole defensive unit did a good job
TORGO/FC02/Session3/wav_arrayMic/0545.wav,FC02,the legislator meant to judge the state of public education,the legislature met to judge the state of public education
TORGO/FC02/Session3/wav_arrayMic/0655.wav,FC02,corn,corn
TORGO/FC02/Session3/wav_arrayMic/0260.wav,FC02,dread,dread
TORGO/FC02/Session3/wav_arrayMic/0152.wav,FC02,bread,bread
TORGO/FC02/Session3/wav_arrayMic/0867.wav,FC02,table,table
TORGO/FC02/Session3/wav_arrayMic/0920.wav,FC02,book,book
TORGO/FC02/Session3/wav_arrayMic/0790.wav,FC02,spraying,sprain
TORGO/FC02/Session3/wav_arrayMic/0947.wav,FC02,retract,retract
TORGO/FC02/Session3/wav_headMic/0306.wav,FC02,snort,snort
TORGO/FC02/Session3/wav_headMic/0797.wav,FC02,tall,tall
TORGO/FC02/Session3/wav_headMic/0954.wav,FC02,bust,bust
TORGO/FC02/Session3/wav_headMic/0185.wav,FC02,litter,litter
TORGO/FC02/Session3/wav_headMic/0049.wav,FC02,it was a good win for us,it was a good win for us
TORGO/FC02/Session3/wav_headMic/0160.wav,FC02,flicker,slicker
TORGO/FC02/Session3/wav_headMic/0645.wav,FC02,cat,cat
TORGO/FC02/Session3/wav_headMic/0199.wav,FC02,a good attitude is unbeatable,a good attitude is unbeatable
TORGO/FC02/Session3/wav_headMic/0370.wav,FC02,reap,reap
TORGO/FC02/Session3/wav_headMic/0163.wav,FC02,sheet,sheet
TORGO/FC02/Session3/wav_headMic/0008.wav,FC02,chop,chop
TORGO/FC02/Session3/wav_headMic/0179.wav,FC02,i'm willing to experiment for the first time,i'm willing to experiment for the first time
TORGO/FC02/Session3/wav_headMic/0600.wav,FC02,take,take
TORGO/FC02/Session3/wav_headMic/0253.wav,FC02,i called two different painters,i called two different painters
TORGO/FC02/Session3/wav_headMic/0305.wav,FC02,shaped,ship
TORGO/FC02/Session3/wav_headMic/0478.wav,FC02,sender,sender
TORGO/FC02/Session3/wav_headMic/0754.wav,FC02,blow,blow
TORGO/FC02/Session3/wav_headMic/0362.wav,FC02,the little girls cut lacey valentines,the little girls cut lacy valentines
TORGO/FC02/Session3/wav_headMic/0053.wav,FC02,help,hill
TORGO/FC02/Session3/wav_headMic/0301.wav,FC02,court,quart
TORGO/FC02/Session3/wav_headMic/0255.wav,FC02,cheer,cheer
TORGO/FC02/Session3/wav_headMic/0343.wav,FC02,there was only one decision to be made,there was only one decision to be made
TORGO/FC02/Session3/wav_headMic/0956.wav,FC02,both,both
TORGO/FC02/Session3/wav_headMic/0988.wav,FC02,brain,brain
TORGO/FC02/Session3/wav_headMic/0403.wav,FC02,bumper,bumper
TORGO/FC02/Session3/wav_headMic/0583.wav,FC02,fat,fat
TORGO/FC02/Session3/wav_headMic/0640.wav,FC02,pat,pat
TORGO/FC02/Session3/wav_headMic/0742.wav,FC02,y,why
TORGO/FC02/Session3/wav_headMic/0046.wav,FC02,sitting,sitting
TORGO/FC02/Session3/wav_headMic/0437.wav,FC02,rape,reap
TORGO/FC02/Session3/wav_headMic/0257.wav,FC02,help celebrate your brother's success,help celebrate your brother's success
TORGO/FC02/Session3/wav_headMic/0408.wav,FC02,need,neat
TORGO/FC02/Session3/wav_headMic/0616.wav,FC02,fell,fill
TORGO/FC02/Session3/wav_headMic/0864.wav,FC02,saddle,saddle
TORGO/FC02/Session3/wav_headMic/0028.wav,FC02,bloat,bloat
TORGO/FC02/Session3/wav_headMic/0035.wav,FC02,barn,barn
TORGO/FC02/Session3/wav_headMic/0031.wav,FC02,knitting,knitting
TORGO/FC02/Session3/wav_headMic/0217.wav,FC02,sierra,sierra
TORGO/FC02/Session3/wav_headMic/0433.wav,FC02,eight,eight
TORGO/FC02/Session3/wav_headMic/0593.wav,FC02,he has played very well,he has played very well
TORGO/FC02/Session3/wav_headMic/0424.wav,FC02,three,three
TORGO/FC02/Session3/wav_headMic/0714.wav,FC02,they received all the things they needed,they received all the things they needed
TORGO/FC02/Session3/wav_headMic/0332.wav,FC02,stretch,stretch
TORGO/FC02/Session3/wav_headMic/0357.wav,FC02,young people participate in athletic activities,young people participate in athletic activities
TORGO/FC02/Session3/wav_headMic/0504.wav,FC02,two,two
TORGO/FC02/Session3/wav_headMic/0803.wav,FC02,sap,sat
TORGO/FC02/Session3/wav_headMic/0155.wav,FC02,sicker,sicker
TORGO/FC02/Session3/wav_headMic/0486.wav,FC02,i tell you it was wonderful,i tell you it was wonderful
TORGO/FC02/Session3/wav_headMic/0321.wav,FC02,c,see
TORGO/FC02/Session3/wav_headMic/0940.wav,FC02,pain,pain
TORGO/FC02/Session3/wav_headMic/0360.wav,FC02,so,sew
TORGO/FC02/Session3/wav_headMic/0079.wav,FC02,shy,shy
TORGO/FC02/Session3/wav_headMic/0727.wav,FC02,hall,hall
TORGO/FC02/Session3/wav_headMic/0304.wav,FC02,sheep,sheep
TORGO/FC02/Session3/wav_headMic/0701.wav,FC02,she will order the wine,she will order the wine
TORGO/FC02/Session3/wav_headMic/0483.wav,FC02,seven,seven
TORGO/FC02/Session3/wav_headMic/0413.wav,FC02,at twilight on the twelfth day we'll have chablis,at twilight on the twelfth day we'll have chablis
TORGO/FC02/Session3/wav_headMic/0980.wav,FC02,but,but
TORGO/FC02/Session3/wav_headMic/0269.wav,FC02,blue,boot
TORGO/FC02/Session3/wav_headMic/0373.wav,FC02,four,four
TORGO/FC02/Session3/wav_headMic/0303.wav,FC02,there is definitely some ligament damage in his knee,there is definitely some ligament damage in his knee
TORGO/FC02/Session3/wav_headMic/0152.wav,FC02,bread,bread
TORGO/FC02/Session3/wav_headMic/0020.wav,FC02,i expect we'll bounce back this week,i expect we'll bounce back this week
TORGO/FC02/Session3/wav_headMic/0605.wav,FC02,the job also covers a number of other items,the job also covers a number of other items
TORGO/FC02/Session3/wav_headMic/0252.wav,FC02,where,wit
TORGO/FC02/Session3/wav_headMic/0087.wav,FC02,sergeant,sergeant
TORGO/FC02/Session3/wav_headMic/0928.wav,FC02,judge,judge
TORGO/FC02/Session3/wav_headMic/0418.wav,FC02,hail,hail
TORGO/FC02/Session3/wav_headMic/0203.wav,FC02,rock,rock
TORGO/FC02/Session3/wav_headMic/0943.wav,FC02,it's hard to tell an original from a forgery,it's hard to tell an original from a forgery
TORGO/FC02/Session3/wav_headMic/0223.wav,FC02,sell,sell
TORGO/FC02/Session3/wav_headMic/0243.wav,FC02,ten,tin
TORGO/FC02/Session3/wav_headMic/0658.wav,FC02,we have to expect a few bad calls,you have to expect a few bad calls
TORGO/FC02/Session3/wav_headMic/0620.wav,FC02,the plot is laced with mysterious incidents,the plot is laced with mysterious incidents
TORGO/FC02/Session3/wav_headMic/0430.wav,FC02,gold can be found anywhere,gold can be found anywhere
TORGO/FC02/Session3/wav_headMic/0270.wav,FC02,select,select
TORGO/FC02/Session3/wav_headMic/0311.wav,FC02,blend,blend
TORGO/FC02/Session3/wav_headMic/0231.wav,FC02,each one volunteered to jump first,each one volunteered to jump first
TORGO/FC02/Session3/wav_headMic/0772.wav,FC02,poor,pole
TORGO/FC02/Session3/wav_headMic/0828.wav,FC02,i got into acting by accident,i got into acting by accident
TORGO/FC02/Session3/wav_headMic/0843.wav,FC02,reach,reach
TORGO/FC02/Session3/wav_headMic/0060.wav,FC02,whitty,witty
TORGO/FC02/Session3/wav_headMic/0850.wav,FC02,foil,foil
TORGO/FC02/Session3/wav_headMic/0777.wav,FC02,able,able
TORGO/FC02/Session3/wav_headMic/0731.wav,FC02,last year's gas shortage caused steep price increases,last year's gas shortage caused steep price increases
TORGO/FC02/Session3/wav_headMic/0974.wav,FC02,strange,strange
TORGO/FC02/Session3/wav_headMic/0911.wav,FC02,we saw three deer and a badger,we saw three deer and a badger
TORGO/FC02/Session3/wav_headMic/0229.wav,FC02,nice,nice
