ID,duration,wav,spk_id,prediction,reference
16360,5659.25,TORGO/F03/Session1/wav_headMic/0037.wav,F03,a long flowing beer clings to his chin,a long flowing beard clings to his chin
16361,1060.5,TORGO/F03/Session1/wav_headMic/0054.wav,F03,but,bat
16362,1142.875,TORGO/F03/Session1/wav_headMic/0005.wav,F03,peira,beta
16363,1088.375,TORGO/F03/Session1/wav_headMic/0064.wav,F03,one,one
16364,854.25,TORGO/F03/Session1/wav_headMic/0204.wav,F03,h,ate
16365,1809.125,TORGO/F03/Session1/wav_headMic/0044.wav,F03,sheet,sheet
16366,1512.125,TORGO/F03/Session1/wav_headMic/0130.wav,F03,no,gnaw
16367,1901.875,TORGO/F03/Session1/wav_headMic/0018.wav,F03,right,rate
16368,923.5625,TORGO/F03/Session1/wav_headMic/0166.wav,F03,both,boot
16371,2494.5,TORGO/F03/Session1/wav_headMic/0179.wav,F03,he will allow aware a lie,he will allow a rare lie
16372,865.125,TORGO/F03/Session1/wav_headMic/0083.wav,F03,corn,corn
16373,1283.75,TORGO/F03/Session1/wav_headMic/0090.wav,F03,did i get it,jagged
16374,10800.25,TORGO/F03/Session1/wav_headMic/0070.wav,F03,giving those who observe him pronounced feeling of the utmost respect,giving those who observe him a pronounced feeling of the utmost respect
16375,6418.75,TORGO/F03/Session1/wav_headMic/0095.wav,F03,when he speaks his voice is just a bit cracked and it quivers and a trifle,when he speaks his voice is just a bit cracked and quivers a trifle
16376,3622.125,TORGO/F03/Session1/wav_headMic/0196.wav,F03,they carry me off on the stretcher,they carried me off on the stretcher
16377,1435.1875,TORGO/F03/Session1/wav_headMic/0193.wav,F03,bye,sigh
16378,717.625,TORGO/F03/Session1/wav_headMic/0173.wav,F03,mm,whoop
16379,1127.625,TORGO/F03/Session1/wav_headMic/0178.wav,F03,tile,tile
16380,2458.5625,TORGO/F03/Session1/wav_headMic/0046.wav,F03,back,bag
16381,2783.25,TORGO/F03/Session1/wav_headMic/0035.wav,F03,read,read 
16382,2533.9375,TORGO/F03/Session1/wav_headMic/0157.wav,F03,i feel i can play this weekend,i feel i can play this weekend
16383,3078.5625,TORGO/F03/Session1/wav_headMic/0150.wav,F03,the train approached the depot slowly,the train approached the depot slowly
16384,1901.875,TORGO/F03/Session1/wav_headMic/0042.wav,F03,mm lead,lead 
16385,3143.75,TORGO/F03/Session1/wav_headMic/0185.wav,F03,my sister made the flyer curtains,my sister made the flowered curtains
16386,3613.0,TORGO/F03/Session1/wav_headMic/0012.wav,F03,well he's nearly ninety three years old,well he is nearly ninetythree years old
16387,893.0625,TORGO/F03/Session1/wav_headMic/0067.wav,F03,no,gnaw
16388,1869.8125,TORGO/F03/Session1/wav_headMic/0065.wav,F03,rave,rave
16389,1195.9375,TORGO/F03/Session1/wav_headMic/0192.wav,F03,no,knew
16390,2412.125,TORGO/F03/Session1/wav_headMic/0041.wav,F03,two,two
16391,1125.25,TORGO/F03/Session1/wav_headMic/0133.wav,F03,bad,bad
16392,4018.687500000001,TORGO/F03/Session1/wav_headMic/0055.wav,F03,grandfather likes to be modern in his language,grandfather likes to be modern in his language
16393,1298.5,TORGO/F03/Session1/wav_headMic/0189.wav,F03,glory,galore
16395,820.125,TORGO/F03/Session1/wav_headMic/0183.wav,F03,psycho,cycle
16396,1230.125,TORGO/F03/Session1/wav_headMic/0191.wav,F03,menu,menu
16397,1451.25,TORGO/F03/Session1/wav_headMic/0068.wav,F03,range,range
16398,544.1875,TORGO/F03/Session1/wav_headMic/0102.wav,F03,the,the
16399,1060.4375,TORGO/F03/Session1/wav_headMic/0089.wav,F03,weight,read 
16400,2829.625,TORGO/F03/Session1/wav_headMic/0047.wav,F03,bug,bug
16401,1107.6875,TORGO/F03/Session1/wav_headMic/0129.wav,F03,ah,bad
16402,1301.125,TORGO/F03/Session1/wav_headMic/0126.wav,F03,doug,dug
16403,8906.375,TORGO/F03/Session1/wav_headMic/0028.wav,F03,we have often urged him to walk more and smoke less,we have often urged him to walk more and smoke less
16404,1195.625,TORGO/F03/Session1/wav_headMic/0128.wav,F03,select,select
16405,4353.5625,TORGO/F03/Session1/wav_headMic/0053.wav,F03,you wish to know all about my grandfather,you wished to know all about my grandfather
16406,5860.625,TORGO/F03/Session1/wav_headMic/0075.wav,F03,he dresses himself in an ancient black flock coat,he dresses himself in an ancient black frock coat
16407,4408.0625,TORGO/F03/Session1/wav_headMic/0174.wav,F03,why y'all worry over silly items,why yell or worry over silly items
16408,1534.9375,TORGO/F03/Session1/wav_headMic/0113.wav,F03,soap,sip
16409,949.4375,TORGO/F03/Session1/wav_headMic/0137.wav,F03,sir,suit
16410,949.4375,TORGO/F03/Session1/wav_headMic/0140.wav,F03,steer,steer
16411,976.75,TORGO/F03/Session1/wav_headMic/0077.wav,F03,go,go
16412,1107.6875,TORGO/F03/Session1/wav_headMic/0134.wav,F03,sure,shear
16413,2458.5,TORGO/F03/Session1/wav_headMic/0034.wav,F03,spark,spark
16414,1855.4375,TORGO/F03/Session1/wav_headMic/0017.wav,F03,jacket,jacket
16415,1786.0625,TORGO/F03/Session1/wav_headMic/0059.wav,F03,great,rake
16416,923.5625,TORGO/F03/Session1/wav_headMic/0163.wav,F03,cheer,tear 
16417,2736.875,TORGO/F03/Session1/wav_headMic/0016.wav,F03,swarm,swarm
16418,1786.0625,TORGO/F03/Session1/wav_headMic/0050.wav,F03,freight,feet
16419,893.0,TORGO/F03/Session1/wav_headMic/0078.wav,F03,but,bit
16420,865.125,TORGO/F03/Session1/wav_headMic/0080.wav,F03,store,store
16421,3252.75,TORGO/F03/Session1/wav_headMic/0121.wav,F03,but he always answers banana oil,but he always answers banana oil
16422,641.875,TORGO/F03/Session1/wav_headMic/0106.wav,F03,b,beat
16423,1814.0,TORGO/F03/Session1/wav_headMic/0063.wav,F03,dodgy,gadget
16424,1669.9375,TORGO/F03/Session1/wav_headMic/0026.wav,F03,girl,grow
16425,1841.875,TORGO/F03/Session1/wav_headMic/0057.wav,F03,trying,train
16426,3780.25,TORGO/F03/Session1/wav_headMic/0141.wav,F03,james may earn more money by working hard,jane may earn more money by working hard
16428,1248.375,TORGO/F03/Session1/wav_headMic/0114.wav,F03,new,knew
16429,1311.625,TORGO/F03/Session1/wav_headMic/0073.wav,F03,me,knee
16430,753.5,TORGO/F03/Session1/wav_headMic/0079.wav,F03,race,race
16432,2848.375,TORGO/F03/Session1/wav_headMic/0116.wav,F03,usually minus several buttons,usually minus several buttons
16433,2767.875,TORGO/F03/Session1/wav_headMic/0195.wav,F03,i was conscious all the time,i was conscious all the time
16434,1161.8125,TORGO/F03/Session1/wav_headMic/0200.wav,F03,suit,suit
16435,956.75,TORGO/F03/Session1/wav_headMic/0187.wav,F03,here,hear
16437,1186.0625,TORGO/F03/Session1/wav_headMic/0108.wav,F03,air,air
16438,3895.4375,TORGO/F03/Session1/wav_headMic/0188.wav,F03,one fellow the acts of school districts,one validated acts of school districts
16439,1534.875,TORGO/F03/Session1/wav_headMic/0049.wav,F03,yes,yes
16440,627.9375,TORGO/F03/Session1/wav_headMic/0099.wav,F03,swipe,slip
16441,2707.0625,TORGO/F03/Session1/wav_headMic/0052.wav,F03,free,feed
16442,7423.4375,TORGO/F03/Session1/wav_headMic/0072.wav,F03,he slowly takes a short walk in the open air each day,he slowly takes a short walk in the open air each day
16443,934.9375,TORGO/F03/Session1/wav_headMic/0097.wav,F03,pet,pat
16444,934.9375,TORGO/F03/Session1/wav_headMic/0098.wav,F03,rake,raid
16445,641.8125,TORGO/F03/Session1/wav_headMic/0094.wav,F03,free,feet
16446,1020.5625,TORGO/F03/Session1/wav_headMic/0027.wav,F03,no,know
16447,1127.625,TORGO/F03/Session1/wav_headMic/0171.wav,F03,right,write
16448,1004.625,TORGO/F03/Session1/wav_headMic/0074.wav,F03,that's,dark
16449,1184.0625,TORGO/F03/Session1/wav_headMic/0156.wav,F03,which,witch
16450,3978.4375,TORGO/F03/Session1/wav_headMic/0148.wav,F03,nothing is as offensive as innocence,nothing is as offensive as innocence
16451,2904.5,TORGO/F03/Session1/wav_headMic/0175.wav,F03,you're used to being on the field,you're used to being on the field
16452,710.4375,TORGO/F03/Session1/wav_headMic/0162.wav,F03,freight,fate
16453,650.5625,TORGO/F03/Session1/wav_headMic/0136.wav,F03,oh,of
16454,1200.0625,TORGO/F03/Session1/wav_headMic/0058.wav,F03,horn,horn
16455,1265.875,TORGO/F03/Session1/wav_headMic/0124.wav,F03,feed,feed
16456,1136.6875,TORGO/F03/Session1/wav_headMic/0159.wav,F03,bear,bear
16457,1002.1875,TORGO/F03/Session1/wav_headMic/0120.wav,F03,meet,meat
16458,1172.125,TORGO/F03/Session1/wav_headMic/0109.wav,F03,fine,farm
16459,851.1875,TORGO/F03/Session1/wav_headMic/0104.wav,F03,b,beat
16460,2093.0625,TORGO/F03/Session1/wav_headMic/0056.wav,F03,stick,stick
16461,1113.0,TORGO/F03/Session1/wav_headMic/0161.wav,F03,mark,mut
16462,1255.0625,TORGO/F03/Session1/wav_headMic/0154.wav,F03,shoot,shoot
16463,922.625,TORGO/F03/Session1/wav_headMic/0176.wav,F03,dot,dot
16464,2041.0625,TORGO/F03/Session1/wav_headMic/0015.wav,F03,auffairs,alpha
16465,1200.0625,TORGO/F03/Session1/wav_headMic/0060.wav,F03,floor,floor
16466,2733.625,TORGO/F03/Session1/wav_headMic/0190.wav,F03,we gathered shells on the beach,we gathered shells on the beach
16467,1901.875,TORGO/F03/Session1/wav_headMic/0021.wav,F03,trade,trade
16468,896.6875,TORGO/F03/Session1/wav_headMic/0143.wav,F03,eight,ate
16469,1255.125,TORGO/F03/Session1/wav_headMic/0165.wav,F03,yes,yes
16470,3692.3125,TORGO/F03/Session1/wav_headMic/0115.wav,F03,yet he still thinks as swiftly as ever,yet he still thinks as swiftly as ever
16471,1231.4375,TORGO/F03/Session1/wav_headMic/0155.wav,F03,tired,prior
16472,1512.0625,TORGO/F03/Session1/wav_headMic/0139.wav,F03,back,back
16473,1650.0,TORGO/F03/Session3/wav_arrayMic/0062.wav,F03,four,cork
16474,2550.0,TORGO/F03/Session3/wav_arrayMic/0125.wav,F03,written,bitten
16475,4500.0,TORGO/F03/Session3/wav_arrayMic/0050.wav,F03,get a couple of caps to keep,get a calico cat to keep
16476,1950.0,TORGO/F03/Session3/wav_arrayMic/0161.wav,F03,huh,sip
16477,1950.0,TORGO/F03/Session3/wav_arrayMic/0180.wav,F03,catch,catch
16478,2250.0,TORGO/F03/Session3/wav_arrayMic/0142.wav,F03,okay,fork
16479,4950.0,TORGO/F03/Session3/wav_arrayMic/0048.wav,F03,in fact our whole defensive unit did a good job,in fact our whole defensive unit did a good job
16480,2250.0,TORGO/F03/Session3/wav_arrayMic/0046.wav,F03,nice,nice
16481,4350.0,TORGO/F03/Session3/wav_arrayMic/0056.wav,F03,this is a good place to smoke,this is a good place though small
16482,2850.0,TORGO/F03/Session3/wav_arrayMic/0065.wav,F03,there was only one decision to be made,there was only one decision to be made
16483,4950.0,TORGO/F03/Session3/wav_arrayMic/0084.wav,F03,there was only one decision to be made,there was only one decision to be made
16484,1650.0,TORGO/F03/Session3/wav_arrayMic/0061.wav,F03,four,fork
16485,2250.0,TORGO/F03/Session3/wav_arrayMic/0014.wav,F03,endoftext,blend
16486,7500.0,TORGO/F03/Session3/wav_arrayMic/0038.wav,F03,some hotels are available nearby,some hotels are available nearby
16487,2250.0,TORGO/F03/Session3/wav_arrayMic/0081.wav,F03,chop,chop
16488,1800.0,TORGO/F03/Session3/wav_arrayMic/0170.wav,F03,nice,leak
16489,1800.0,TORGO/F03/Session3/wav_arrayMic/0189.wav,F03,but,spit
16490,1200.0,TORGO/F03/Session3/wav_arrayMic/0035.wav,F03,right,bread
16491,2100.0,TORGO/F03/Session3/wav_arrayMic/0139.wav,F03,court,court
16492,1950.0,TORGO/F03/Session3/wav_arrayMic/0145.wav,F03,what,left
16493,2100.0,TORGO/F03/Session3/wav_arrayMic/0163.wav,F03,not,knot
16494,2100.0,TORGO/F03/Session3/wav_arrayMic/0165.wav,F03,dart,dart
16495,3300.0,TORGO/F03/Session3/wav_arrayMic/0184.wav,F03,we bought a bumper,we bought a brown chair
16496,2100.0,TORGO/F03/Session3/wav_arrayMic/0128.wav,F03,rock,rock
16497,1650.0,TORGO/F03/Session3/wav_arrayMic/0085.wav,F03,endoftext,glitter
16498,2400.0,TORGO/F03/Session3/wav_arrayMic/0092.wav,F03,the,zip
16499,2550.0,TORGO/F03/Session3/wav_arrayMic/0015.wav,F03,limbed,blend
16500,2550.0,TORGO/F03/Session3/wav_arrayMic/0155.wav,F03,fort,fork
16501,3600.0,TORGO/F03/Session3/wav_arrayMic/0197.wav,F03,being able to dance can help too,being able to dance can help too
16502,3150.0,TORGO/F03/Session3/wav_arrayMic/0080.wav,F03,sell,sew
16503,1950.0,TORGO/F03/Session3/wav_arrayMic/0059.wav,F03,try it,tread
16504,1800.0,TORGO/F03/Session3/wav_arrayMic/0079.wav,F03,snake,snake
16505,1950.0,TORGO/F03/Session3/wav_arrayMic/0200.wav,F03,no,no
16506,3300.0,TORGO/F03/Session3/wav_arrayMic/0003.wav,F03,fitter,sitter
16507,4500.0,TORGO/F03/Session3/wav_arrayMic/0030.wav,F03,i'm willing to experiment for the first time,i'm willing to experiment for the first time
16509,5700.0,TORGO/F03/Session3/wav_arrayMic/0123.wav,F03,nobody really expects to evacuate,nobody really expects to evacuate
16510,1950.0,TORGO/F03/Session3/wav_arrayMic/0206.wav,F03,next,nest
16511,3150.0,TORGO/F03/Session3/wav_arrayMic/0105.wav,F03,nuclear exchange course,you can ride stagecoach
16512,2250.0,TORGO/F03/Session3/wav_arrayMic/0008.wav,F03,correct,dread
16513,2100.0,TORGO/F03/Session3/wav_arrayMic/0072.wav,F03,right,bed
16514,1950.0,TORGO/F03/Session3/wav_arrayMic/0211.wav,F03,rock,spark
16515,3750.0,TORGO/F03/Session3/wav_arrayMic/0032.wav,F03,the fish swam across the pond,the fish swam across the pond
16516,4950.0,TORGO/F03/Session3/wav_arrayMic/0182.wav,F03,he played basketball there while working towards a law degree,he played basketball there while working toward a law degree
16517,1650.0,TORGO/F03/Session3/wav_arrayMic/0109.wav,F03,four,four
16518,2400.0,TORGO/F03/Session3/wav_arrayMic/0154.wav,F03,no,nut
16519,1950.0,TORGO/F03/Session3/wav_arrayMic/0160.wav,F03,injury,yankee
16520,1800.0,TORGO/F03/Session3/wav_arrayMic/0208.wav,F03,hem,him
16521,2100.0,TORGO/F03/Session3/wav_arrayMic/0146.wav,F03,yes,yes
16522,2550.0,TORGO/F03/Session3/wav_arrayMic/0149.wav,F03,soup,shoot
16523,2100.0,TORGO/F03/Session3/wav_arrayMic/0074.wav,F03,ah,at
16524,3150.0,TORGO/F03/Session3/wav_arrayMic/0052.wav,F03,he took me out one day,he took me out one day
16525,1350.0,TORGO/F03/Session3/wav_arrayMic/0187.wav,F03,shoot,he
16526,2100.0,TORGO/F03/Session3/wav_arrayMic/0076.wav,F03,huh,hat
16527,3900.0,TORGO/F03/Session3/wav_arrayMic/0097.wav,F03,it was only one decision to be made,there was only one decision to be made
16528,3750.0,TORGO/F03/Session3/wav_arrayMic/0037.wav,F03,bird,bird
16529,2100.0,TORGO/F03/Session3/wav_arrayMic/0116.wav,F03,right,rest
16530,2700.0,TORGO/F03/Session3/wav_arrayMic/0018.wav,F03,one,one
16531,2100.0,TORGO/F03/Session3/wav_arrayMic/0051.wav,F03,court,court
16532,3600.0,TORGO/F03/Session3/wav_arrayMic/0183.wav,F03,some prefer the traditional steel kind,some prefer the traditional steel kind
16533,2550.0,TORGO/F03/Session3/wav_arrayMic/0086.wav,F03,should,sip
16534,4800.0,TORGO/F03/Session3/wav_arrayMic/0001.wav,F03,trespasses can be prosecuted and fined,trespassers can be prosecuted and fined
16535,3000.0,TORGO/F03/Session3/wav_arrayMic/0083.wav,F03,there was only,it was only
16536,2250.0,TORGO/F03/Session3/wav_arrayMic/0138.wav,F03,four cars,slicker
16537,2250.0,TORGO/F03/Session3/wav_arrayMic/0202.wav,F03,yunna far,uniform
16538,2250.0,TORGO/F03/Session3/wav_arrayMic/0106.wav,F03,film,zulu
16539,4650.0,TORGO/F03/Session3/wav_arrayMic/0192.wav,F03,she wore warm fleecy blue overalls,she wore warm fleecy woolen overalls
16540,1950.0,TORGO/F03/Session3/wav_arrayMic/0111.wav,F03,fresh,shred
16541,3600.0,TORGO/F03/Session3/wav_arrayMic/0107.wav,F03,a good attitude is unspeakable,a good attitude is unbeatable
16542,1950.0,TORGO/F03/Session3/wav_arrayMic/0126.wav,F03,endoftext,in
16543,1650.0,TORGO/F03/Session3/wav_arrayMic/0205.wav,F03,but,zip
16544,2700.0,TORGO/F03/Session3/wav_arrayMic/0103.wav,F03,three,dice
16545,1650.0,TORGO/F03/Session3/wav_arrayMic/0181.wav,F03,dread,dread
16546,2250.0,TORGO/F03/Session3/wav_arrayMic/0045.wav,F03,fred,fed
16547,2100.0,TORGO/F03/Session3/wav_arrayMic/0049.wav,F03,please,geese
16548,1950.0,TORGO/F03/Session3/wav_arrayMic/0132.wav,F03,meet,meats
16549,1650.0,TORGO/F03/Session3/wav_arrayMic/0147.wav,F03,uh,up
16550,1800.0,TORGO/F03/Session3/wav_arrayMic/0093.wav,F03,pa pa,papa
16551,2250.0,TORGO/F03/Session3/wav_arrayMic/0031.wav,F03,cold,hold
16552,2400.0,TORGO/F03/Session3/wav_arrayMic/0100.wav,F03,so,sew
16553,3000.0,TORGO/F03/Session3/wav_arrayMic/0016.wav,F03,vera,sierra
16554,2400.0,TORGO/F03/Session3/wav_arrayMic/0010.wav,F03,worker,wicker
16555,2400.0,TORGO/F03/Session3/wav_arrayMic/0004.wav,F03,rock,rock
16557,2850.0,TORGO/F03/Session3/wav_arrayMic/0013.wav,F03,okay,geese
16558,2100.0,TORGO/F03/Session3/wav_arrayMic/0201.wav,F03,work it,wicked
16559,2100.0,TORGO/F03/Session3/wav_arrayMic/0073.wav,F03,mark,walk
16560,2550.0,TORGO/F03/Session3/wav_arrayMic/0034.wav,F03,sure,dress
16561,2250.0,TORGO/F03/Session3/wav_arrayMic/0020.wav,F03,crap,pit
16562,1650.0,TORGO/F03/Session3/wav_arrayMic/0131.wav,F03,rake,rake
16563,4500.0,TORGO/F03/Session3/wav_arrayMic/0009.wav,F03,travel is about the only leader we have,travel is about the only leisure we have
16564,3000.0,TORGO/F03/Session3/wav_arrayMic/0099.wav,F03,the hotel owner shrugged,the hotel owner shrugged
16566,4950.0,TORGO/F03/Session3/wav_arrayMic/0119.wav,F03,he's definitely a notch above us,he is definitely a notch above us
16567,2100.0,TORGO/F03/Session3/wav_arrayMic/0195.wav,F03,for,foe
16568,2550.0,TORGO/F03/Session3/wav_arrayMic/0158.wav,F03,but,brought
16569,6300.0,TORGO/F03/Session3/wav_arrayMic/0134.wav,F03,the prospect of cutting back spending is an unpleasant one for any governor,the prospect of cutting back spending is an unpleasant one for any governor
16570,2700.0,TORGO/F03/Session3/wav_arrayMic/0053.wav,F03,right,rise
16571,2400.0,TORGO/F03/Session3/wav_arrayMic/0094.wav,F03,hard,heart
16572,2100.0,TORGO/F03/Session3/wav_arrayMic/0151.wav,F03,right,ray
16573,150.0,TORGO/F03/Session3/wav_arrayMic/0148.wav,F03,endoftext,shoot
16575,2850.0,TORGO/F03/Session3/wav_arrayMic/0063.wav,F03,some hotels are below nearby,some hotels are available nearby
16576,5400.0,TORGO/F03/Session3/wav_arrayMic/0191.wav,F03,she wore a fleecy wooden overall,she wore wore fleecy over wooden wool oh
16577,2100.0,TORGO/F03/Session3/wav_arrayMic/0114.wav,F03,both,goat
16578,2250.0,TORGO/F03/Session3/wav_arrayMic/0113.wav,F03,probe,goat
16579,3300.0,TORGO/F03/Session3/wav_arrayMic/0044.wav,F03,he asked you for a loan,he asked you for a loan
16580,2400.0,TORGO/F03/Session3/wav_arrayMic/0075.wav,F03,litter,glitter
16581,1650.0,TORGO/F03/Session3/wav_arrayMic/0185.wav,F03,endoftext,goose
16582,1650.0,TORGO/F03/Session3/wav_arrayMic/0060.wav,F03,sure,chair
16583,2250.0,TORGO/F03/Session3/wav_arrayMic/0057.wav,F03,fred,said
16584,2550.0,TORGO/F03/Session3/wav_arrayMic/0186.wav,F03,cool,goose
16585,1650.0,TORGO/F03/Session3/wav_arrayMic/0069.wav,F03,sure,sheet
16586,2550.0,TORGO/F03/Session3/wav_arrayMic/0042.wav,F03,no,mill
16587,2100.0,TORGO/F03/Session3/wav_arrayMic/0204.wav,F03,wake,lake
16588,2250.0,TORGO/F03/Session3/wav_arrayMic/0006.wav,F03,nice,nice
16589,2250.0,TORGO/F03/Session3/wav_arrayMic/0088.wav,F03,e,lee
16590,4950.0,TORGO/F03/Session3/wav_arrayMic/0041.wav,F03,loth young writes early every morning,most young rise early every morning
16591,2250.0,TORGO/F03/Session3/wav_arrayMic/0144.wav,F03,yeah,bill
16592,2250.0,TORGO/F03/Session3/wav_arrayMic/0190.wav,F03,she wanted a shoe,she wore a she
16593,2250.0,TORGO/F03/Session3/wav_arrayMic/0164.wav,F03,friend,sing
16594,2700.0,TORGO/F03/Session3/wav_arrayMic/0143.wav,F03,break the,victor
16595,2100.0,TORGO/F03/Session3/wav_arrayMic/0167.wav,F03,sure,sin
16596,2400.0,TORGO/F03/Session3/wav_arrayMic/0039.wav,F03,spread,spit
16597,4500.0,TORGO/F03/Session3/wav_arrayMic/0117.wav,F03,he's definitely he's definitely a notch about the the stuff,he is definitely a notch above us
16598,2400.0,TORGO/F03/Session3/wav_arrayMic/0176.wav,F03,subat,select
16599,4650.0,TORGO/F03/Session3/wav_arrayMic/0023.wav,F03,she doesn't like her to have it hang around,she doesn't like to have it hanging around
16600,2550.0,TORGO/F03/Session3/wav_arrayMic/0027.wav,F03,rack,back
16601,2100.0,TORGO/F03/Session3/wav_arrayMic/0087.wav,F03,right,neat
16602,4050.0,TORGO/F03/Session3/wav_arrayMic/0055.wav,F03,the results were very disappointing,the results were very disappointing
16603,3000.0,TORGO/F03/Session3/wav_arrayMic/0098.wav,F03,two,two
16604,1950.0,TORGO/F03/Session3/wav_arrayMic/0140.wav,F03,okay,whisky
16605,3150.0,TORGO/F03/Session3/wav_arrayMic/0188.wav,F03,he wrapped the package hastily,he wrapped the package hastily
16606,4350.0,TORGO/F03/Session3/wav_arrayMic/0136.wav,F03,people participate in athletic activities,young people participate in athletic activities
16607,2400.0,TORGO/F03/Session3/wav_arrayMic/0141.wav,F03,whiskey,whisky
16608,3750.0,TORGO/F03/Session3/wav_arrayMic/0130.wav,F03,the results were very disappointing,the results were very disappointing
16609,2700.0,TORGO/F03/Session3/wav_arrayMic/0026.wav,F03,meat,meat
16610,1050.0,TORGO/F03/Session3/wav_arrayMic/0068.wav,F03,and,and
16611,3450.0,TORGO/F03/Session3/wav_arrayMic/0172.wav,F03,the way for work can be very long,the wait for work can be very long
16612,2250.0,TORGO/F03/Session3/wav_arrayMic/0166.wav,F03,first,fed
16613,4350.0,TORGO/F03/Session3/wav_arrayMic/0137.wav,F03,clinical equipment need proper maintenance,critical equipment needs proper maintenance
16614,2100.0,TORGO/F03/Session3/wav_arrayMic/0071.wav,F03,tour,tort
16615,1950.0,TORGO/F03/Session3/wav_arrayMic/0112.wav,F03,crash,cash
16616,2250.0,TORGO/F03/Session3/wav_arrayMic/0108.wav,F03,perfect,best
16617,1950.0,TORGO/F03/Session3/wav_arrayMic/0173.wav,F03,right,red
16618,2250.0,TORGO/F03/Session3/wav_arrayMic/0110.wav,F03,that's nice,nice
16619,2700.0,TORGO/F03/Session3/wav_arrayMic/0067.wav,F03,each were volunteered to jump first,each one volunteered to jump first
16620,2400.0,TORGO/F03/Session3/wav_arrayMic/0011.wav,F03,right,night
16621,2250.0,TORGO/F03/Session3/wav_arrayMic/0095.wav,F03,hard,heart
16623,4800.0,TORGO/F03/Session3/wav_arrayMic/0082.wav,F03,does musicians harmonize marvelously,those musicians harmonize marvelously
16625,2250.0,TORGO/F03/Session3/wav_arrayMic/0012.wav,F03,right,write
16626,2550.0,TORGO/F03/Session3/wav_arrayMic/0096.wav,F03,four,four
16627,2250.0,TORGO/F03/Session3/wav_arrayMic/0169.wav,F03,tangle,tango
16628,2250.0,TORGO/F03/Session3/wav_arrayMic/0077.wav,F03,better,bitter
16629,2700.0,TORGO/F03/Session3/wav_arrayMic/0033.wav,F03,court,quart
16630,4800.0,TORGO/F03/Session3/wav_arrayMic/0199.wav,F03,help greg to pick a pack of potatoes,help greg to pick a peck of potatoes
16631,2700.0,TORGO/F03/Session3/wav_arrayMic/0019.wav,F03,mark,muck
16632,1800.0,TORGO/F03/Session3/wav_arrayMic/0120.wav,F03,sure,sort
16634,2100.0,TORGO/F03/Session3/wav_arrayMic/0196.wav,F03,side,side
16635,5250.0,TORGO/F03/Session3/wav_arrayMic/0036.wav,F03,bird,bird
16636,2100.0,TORGO/F03/Session3/wav_arrayMic/0028.wav,F03,no,knot
16637,2250.0,TORGO/F03/Session3/wav_arrayMic/0089.wav,F03,beth,dead
16638,2100.0,TORGO/F03/Session3/wav_arrayMic/0194.wav,F03,home child,hotel
16639,2100.0,TORGO/F03/Session3/wav_arrayMic/0171.wav,F03,how,hill
16640,1950.0,TORGO/F03/Session3/wav_arrayMic/0078.wav,F03,three,three
16641,4200.0,TORGO/F03/Session3/wav_arrayMic/0118.wav,F03,he's definitely a notch above us,he is definitely a notch above us
16642,1650.0,TORGO/F03/Session3/wav_arrayMic/0091.wav,F03,right,red
16643,2850.0,TORGO/F03/Session3/wav_arrayMic/0058.wav,F03,each one volunteered to jump first,each one volunteered to jump first
16644,2850.0,TORGO/F03/Session3/wav_arrayMic/0174.wav,F03,you want him to do well,you want him to do well
16645,1650.0,TORGO/F03/Session3/wav_arrayMic/0152.wav,F03,rock,lock
16646,7350.0,TORGO/F03/Session3/wav_arrayMic/0153.wav,F03,he further proposed grants of an unspecified stop for experimental hospital,he further proposed grants of an unspecified sum for experimental hospitals
16647,2700.0,TORGO/F03/Session3/wav_arrayMic/0024.wav,F03,clear,chip
16648,2100.0,TORGO/F03/Session3/wav_arrayMic/0168.wav,F03,yes,see
16649,4050.0,TORGO/F03/Session3/wav_arrayMic/0122.wav,F03,nobody really expects to evacuate,nobody really expects to evacuate
16650,4500.0,TORGO/F03/Session3/wav_arrayMic/0007.wav,F03,people who value themselves are life's owners,people who value themselves are life's winners
16651,2100.0,TORGO/F03/Session3/wav_arrayMic/0129.wav,F03,saint,sink
16652,7950.0,TORGO/F03/Session3/wav_arrayMic/0209.wav,F03,he further proposed grants of an unspecified thumb for exam run a hospital,he further proposed grants of an unspecified sum for experimental hospitals
16653,8100.0,TORGO/F03/Session3/wav_arrayMic/0047.wav,F03,it also provides funds to close slums and help colleges build dormitories,it also provides for funds to clear slums and help colleges build dormitories
16654,1500.0,TORGO/F03/Session3/wav_arrayMic/0207.wav,F03,right,ride
16655,2100.0,TORGO/F03/Session3/wav_arrayMic/0210.wav,F03,shah,sell
16656,3600.0,TORGO/F03/Session3/wav_arrayMic/0133.wav,F03,the prospects were capped,the prospects of cupping
16657,3300.0,TORGO/F03/Session3/wav_arrayMic/0214.wav,F03,help celebrate your brother's sister,help celebrate your brother's success
16658,2100.0,TORGO/F03/Session3/wav_arrayMic/0156.wav,F03,month,lend
16659,1800.0,TORGO/F03/Session3/wav_arrayMic/0159.wav,F03,sure,chip
16660,2400.0,TORGO/F03/Session3/wav_arrayMic/0203.wav,F03,should,sheet
16661,2100.0,TORGO/F03/Session3/wav_arrayMic/0104.wav,F03,rock,rock
16662,2550.0,TORGO/F03/Session3/wav_arrayMic/0070.wav,F03,showroom,kilo
